source_report,stock_id,stock_name,event_date,event_kind,pre_event_close,reference_price,opening_reference_price,ex_right_reference_price,rights_value,cash_value,combined_value,upper_limit,lower_limit,reduction_reason,detail_key,adjustment_factor,raw_path,raw_sha256,mops_match_status,mops_candidate_count,mops_match_method,mops_distribution_year_roc,mops_cash_per_old_share,mops_stock_dividend_value_per_old_share,mops_free_share_multiplier,mops_reference_error,subscription_match_status,subscription_pair_candidates,official_subscription_rate,official_subscription_price,official_shareholder_allocation_fraction,official_paid_dilution_rate,subscription_reference_error,subscription_rate_announcement_date,subscription_price_announcement_date,subscription_record_date,subscription_payment_start,subscription_payment_end,capital_increase_effective_date,new_share_delivery_date,subscription_settlement_match_status,ledger_status,ledger_block_reason,cash_per_old_share,share_multiplier,capital_contribution_per_old_share,economic_value_continuity_error,ledger_terms_source,total_return_eligible,share_semantics,trade_date,previous_trade_date,previous_close,open,close,change_pct,calendar_gap_days,open_gap,close_return,implied_official_reference_price,reference_reset_return,market_return_from_reference,effective_date_lag_days,has_price_on_effective_date,official_pre_close_matches
TWT49U,2883,凱基金,2010-08-12,ex_right_dividend,9.5,8.91,8.91,8.91,,,0.589109,9.53,8.29,,"2883,20100812",0.9378947368421052,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.5,0.1,1.01,0.000891089108911558,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.01,0.0,0.0008999999999996788,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-12,2010-08-11,9.5,8.91,8.99,0.0,1.0,-0.062105263157894774,-0.05368421052631578,8.99,-0.05368421052631578,0.0,0.0,True,True
TWT49U,2887,台新新光金,2010-08-12,ex_right,15.2,13.69,13.7,13.69,1.506307,,1.506307,14.6,12.75,,"2887,20100812",0.9006578947368421,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.0,1.1,1.11,0.003693693693692879,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.11,0.0,0.004099999999999326,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-12,2010-08-11,15.2,13.7,14.1,0.0,1.0,-0.09868421052631582,-0.07236842105263153,14.1,-0.07236842105263153,0.0,0.0,True,True
TWT49U,3022,威強電,2010-08-12,ex_dividend,39.1,37.14,37.15,37.14,,1.959946,1.959946,39.7,34.55,,"3022,20100812",0.9498721227621483,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.959946,1.0,0.0,5.3999999998666226e-05,twse_twt49u_declared_cash,True,actual_shares,2010-08-12,2010-08-11,39.1,37.1,37.65,0.0,1.0,-0.051150895140664954,-0.037084398976982125,37.65,-0.037084398976982125,0.0,0.0,True,True
TWT49U,3042,晶技,2010-08-12,ex_right_dividend,54.5,51.47,51.5,51.47,,,3.024078,55.0,47.9,,"3042,20100812",0.9444036697247706,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,1.9964,0.19964,1.019964,0.005934444745101075,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.9964,1.019964,0.0,0.006052919999994799,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-12,2010-08-11,54.5,51.3,52.9,0.0,1.0,-0.05871559633027523,-0.029357798165137616,52.9,-0.029357798165137616,0.0,0.0,True,True
TWT49U,3376,新日興,2010-08-12,ex_right_dividend,99.0,89.05,89.1,89.05,,,9.945865,95.2,82.9,,"3376,20100812",0.8994949494949495,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,5.49622,0.49966,1.049966,0.004102704278054148,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,5.49622,1.049966,0.0,0.00430770000001246,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-12,2010-08-11,99.0,91.0,91.3,0.0,1.0,-0.08080808080808077,-0.07777777777777783,91.3,-0.07777777777777783,0.0,0.0,True,True
TWT49U,3545,敦泰,2010-08-12,ex_dividend,50.8,48.91,48.9,48.91,,1.881923,1.881923,52.3,45.5,,"3545,20100812",0.9627952755905511,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.881923,1.0,0.0,0.008077000000000112,twse_twt49u_declared_cash,True,actual_shares,2010-08-12,2010-08-11,50.8,48.9,49.8,0.0,1.0,-0.03740157480314954,-0.019685039370078705,49.8,-0.019685039370078705,0.0,0.0,True,True
TWT49U,3702,大聯大,2010-08-12,ex_right_dividend,73.4,60.51,60.5,60.51,,,12.886766,64.7,56.3,,"3702,20100812",0.8243869209809264,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,2.0,1.8,1.18,0.0015254237288004902,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.18,0.0,0.0017999999999886995,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-12,2010-08-11,73.4,59.5,61.5,0.0,1.0,-0.18937329700272487,-0.16212534059945516,61.5,-0.16212534059945516,0.0,0.0,True,True
TWT49U,8016,矽創,2010-08-12,ex_right_dividend,52.8,49.8,49.8,49.8,,,2.994807,53.2,46.35,,"8016,20100812",0.9431818181818182,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,1.99913,0.1999,1.01999,0.005262796694083249,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.99913,1.01999,0.0,0.005368000000004258,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-12,2010-08-11,52.8,49.8,50.5,0.0,1.0,-0.05681818181818177,-0.043560606060605966,50.5,-0.043560606060605966,0.0,0.0,True,True
TWT49U,9914,美利達,2010-08-12,ex_dividend,53.2,50.2,50.2,50.2,,3.0,3.0,53.7,46.7,,"9914,20100812",0.943609022556391,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2010-08-12,2010-08-11,53.2,50.2,50.3,0.0,1.0,-0.05639097744360899,-0.054511278195488844,50.3,-0.054511278195488844,0.0,0.0,True,True
TWT49U,9939,宏全,2010-08-12,ex_right_dividend,62.7,59.01,59.0,59.01,,,3.680392,63.1,54.9,,"9939,20100812",0.9411483253588516,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,2.5,0.2,1.02,0.009607843137260375,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.5,1.02,0.0,0.009800000000005582,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-12,2010-08-11,62.7,59.0,59.0,0.0,1.0,-0.05901116427432218,-0.05901116427432218,59.0,-0.05901116427432218,0.0,0.0,True,True
TWT49U,1307,三芳,2010-08-13,ex_right,35.7,34.0,34.0,34.0,1.7,,1.7,36.35,31.65,,"1307,20100813",0.9523809523809523,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,1.5,0.5,1.05,0.0,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.05,0.0,0.0,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-13,2010-08-12,35.7,35.5,35.85,0.0,1.0,-0.0056022408963586345,0.004201680672268893,35.85,0.004201680672268893,0.0,0.0,True,True
TWT49U,2020,美亞,2010-08-13,ex_right_dividend,25.7,22.95,22.95,22.95,,,2.745455,24.55,21.35,,"2020,20100813",0.8929961089494164,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.45,1.0,1.1,0.004545454545453964,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.45,1.1,0.0,0.004999999999999005,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-13,2010-08-12,25.7,23.45,23.3,0.0,1.0,-0.08754863813229574,-0.0933852140077821,23.3,-0.0933852140077821,0.0,0.0,True,True
TWT49U,2337,旺宏,2010-08-13,ex_dividend,20.55,19.06,19.05,19.06,,1.485223,1.485223,20.35,17.75,,"2337,20100813",0.9274939172749391,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.485223,1.0,0.0,0.004777000000000697,twse_twt49u_declared_cash,True,actual_shares,2010-08-13,2010-08-12,20.55,19.25,19.05,0.0,1.0,-0.06326034063260344,-0.07299270072992703,19.05,-0.07299270072992703,0.0,0.0,True,True
TWT49U,2347,聯強,2010-08-13,ex_right_dividend,75.6,66.59,66.6,66.59,,,9.00934,71.2,62.0,,"2347,20100813",0.880820105820106,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,2.40141,0.99232,1.099232,0.0006651189193860318,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.40141,1.099232,0.0,0.0007311199999975315,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-13,2010-08-12,75.6,67.0,66.3,0.0,1.0,-0.11375661375661372,-0.12301587301587302,66.3,-0.12301587301587302,0.0,0.0,True,True
TWT49U,2707,晶華,2010-08-13,ex_right,520.0,472.72,472.5,472.72,47.272728,,47.272728,505.0,440.0,,"2707,20100813",0.9090769230769231,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,8.699,1.0,1.1,0.007272727272663815,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.1,0.0,0.007999999999924512,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-13,2010-08-12,520.0,480.0,473.0,0.0,1.0,-0.07692307692307687,-0.0903846153846154,473.0,-0.0903846153846154,0.0,0.0,True,True
TWT49U,2856,元富證,2010-08-13,ex_dividend,13.15,12.5,12.5,12.5,,0.65,0.65,13.35,11.65,,"2856,20100813",0.9505703422053232,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.65,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2010-08-13,2010-08-12,13.15,12.4,12.4,0.0,1.0,-0.057034220532319435,-0.057034220532319435,12.4,-0.057034220532319435,0.0,0.0,True,True
TWT49U,3305,昇貿,2010-08-13,ex_right_dividend,54.5,49.52,49.5,49.52,,,4.971699,52.9,46.1,,"3305,20100813",0.9086238532110092,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,2.0,0.6,1.06,0.008301886792445146,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.06,0.0,0.008799999999993702,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-13,2010-08-12,54.5,50.0,51.4,0.0,1.0,-0.08256880733944949,-0.05688073394495419,51.4,-0.05688073394495419,0.0,0.0,True,True
TWT49U,9921,巨大,2010-08-13,ex_right_dividend,118.0,111.98,113.5,113.5,,,6.019738,121.0,104.5,,"9921,20100813",0.9489830508474577,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,year_or_stock_terms_not_found,0,,,,,,,free_share_or_cash_terms_missing,0,,,,,,,,,,,,,not_applicable,blocked,paid_subscription_terms_missing,,,,,,False,actual_shares,2010-08-13,2010-08-12,118.0,113.5,111.0,0.0,1.0,-0.03813559322033899,-0.05932203389830504,111.0,-0.05932203389830504,0.0,0.0,True,True
TWT49U,2461,光群雷,2010-08-16,ex_dividend,24.2,23.85,23.85,23.85,,0.349939,0.349939,25.5,22.2,,"2461,20100816",0.9855371900826447,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.349939,1.0,0.0,6.099999999875649e-05,twse_twt49u_declared_cash,True,actual_shares,2010-08-16,2010-08-13,24.2,24.25,25.25,0.0,3.0,0.0020661157024792765,0.04338842975206614,25.25,0.04338842975206614,0.0,0.0,True,True
TWT49U,2524,京城,2010-08-16,ex_right_dividend,29.7,27.31,27.3,27.31,,,2.385186,29.2,25.4,,"2524,20100816",0.9195286195286195,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.2,0.8,1.08,0.004814814814814383,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.2,1.08,0.0,0.005199999999998539,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-16,2010-08-13,29.7,27.3,27.05,0.0,3.0,-0.08080808080808077,-0.08922558922558921,27.05,-0.08922558922558921,0.0,0.0,True,True
TWT49U,3002,歐格,2010-08-16,ex_dividend,23.3,21.5,21.5,21.5,,1.8,1.8,23.0,20.0,,"3002,20100816",0.9227467811158798,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.8,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2010-08-16,2010-08-13,23.3,20.55,20.75,0.0,3.0,-0.11802575107296132,-0.1094420600858369,20.75,-0.1094420600858369,0.0,0.0,True,True
TWT49U,3058,立德,2010-08-16,ex_right,26.8,25.52,25.5,25.52,1.276191,,1.276191,27.3,23.75,,"3058,20100816",0.9522388059701492,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,1.8,0.49999,1.049999,0.00383383222269984,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.049999,0.0,0.004025520000002558,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-16,2010-08-13,26.8,25.7,26.3,0.0,3.0,-0.04104477611940305,-0.018656716417910446,26.3,-0.018656716417910446,0.0,0.0,True,True
TWT49U,2911,麗嬰房,2010-08-17,ex_right_dividend,46.15,42.47,42.45,42.47,,,3.673365,45.4,39.5,,"2911,20100817",0.9202600216684724,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.7,0.7,1.07,0.006635514018682898,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.7,1.07,0.0,0.007099999999994111,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-17,2010-08-16,46.15,43.0,44.05,0.0,1.0,-0.06825568797399784,-0.0455037919826653,44.05,-0.0455037919826653,0.0,0.0,True,True
TWT49U,3559,全智科,2010-08-17,ex_dividend,24.7,23.91,23.9,23.91,,0.78894,0.78894,25.55,22.25,,"3559,20100817",0.9680161943319838,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.78894,1.0,0.0,0.0010599999999989507,twse_twt49u_declared_cash,True,actual_shares,2010-08-17,2010-08-16,24.7,24.25,24.0,0.0,1.0,-0.018218623481781382,-0.028340080971659853,24.0,-0.028340080971659853,0.0,0.0,True,True
TWT49U,3588,通嘉,2010-08-17,ex_right_dividend,151.0,140.47,140.5,140.47,,,10.523809,150.0,131.0,,"3588,20100817",0.9302649006622516,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,3.5,0.49999,1.049999,0.006324263165964794,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,3.5,1.049999,0.0,0.006640470000007781,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-17,2010-08-16,151.0,143.0,144.0,0.0,1.0,-0.052980132450331174,-0.04635761589403975,144.0,-0.04635761589403975,0.0,0.0,True,True
TWT49U,6164,華興,2010-08-17,ex_right_dividend,26.0,24.64,24.65,24.64,,,1.355634,26.35,22.95,,"6164,20100817",0.9476923076923077,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.49746,0.34822,1.034822,0.004373621743642531,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.49746,1.034822,0.0,0.004525920000002515,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-17,2010-08-16,26.0,24.9,25.5,0.0,1.0,-0.04230769230769238,-0.019230769230769273,25.5,-0.019230769230769273,0.0,0.0,True,True
TWT49U,8374,羅昇,2010-08-17,ex_dividend,39.7,37.7,37.7,37.7,,2.0,2.0,40.3,35.1,,"8374,20100817",0.9496221662468514,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2010-08-17,2010-08-16,39.7,37.75,38.1,0.0,1.0,-0.049118387909319994,-0.04030226700251893,38.1,-0.04030226700251893,0.0,0.0,True,True
TWT49U,9926,新海,2010-08-17,ex_right_dividend,31.95,29.28,29.3,29.28,,,2.664286,31.3,27.25,,"9926,20100817",0.9164319248826291,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,1.2,0.5,1.05,0.005714285714283562,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.2,1.05,0.0,0.005999999999996675,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-17,2010-08-16,31.95,28.8,28.75,0.0,1.0,-0.09859154929577463,-0.10015649452269171,28.75,-0.10015649452269171,0.0,0.0,True,True
TWT49U,1806,冠軍,2010-08-18,ex_right_dividend,28.1,26.29,26.3,26.29,,,1.802645,28.1,24.45,,"1806,20100818",0.9355871886120996,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.49663,0.49663,1.049663,0.0073640111159498645,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.49663,1.049663,0.0,0.0077297300000012115,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-18,2010-08-17,28.1,26.7,27.6,0.0,1.0,-0.04982206405693956,-0.017793594306049876,27.6,-0.017793594306049876,0.0,0.0,True,True
TWT49U,2823,中壽,2010-08-18,ex_right,31.35,27.54,27.55,27.54,3.801671,,3.801671,29.45,25.65,,"2823,20100818",0.8784688995215311,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,stock_not_found,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,blocked,official_free_share_terms_missing,,,,,,False,actual_shares,2010-08-18,2010-08-17,31.35,27.8,27.6,0.0,1.0,-0.11323763955342903,-0.11961722488038273,27.6,-0.11961722488038273,0.0,0.0,True,True
TWT49U,4906,正文,2010-08-18,ex_right_dividend,45.65,42.87,42.85,42.87,,,2.778791,45.85,39.9,,"4906,20100818",0.9391018619934283,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,1.882,0.20918,1.020918,0.0012198237272755819,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.882,1.020918,0.0,0.0012453400000040915,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-18,2010-08-17,45.65,43.25,43.1,0.0,1.0,-0.05257393209200434,-0.0558598028477546,43.1,-0.0558598028477546,0.0,0.0,True,True
TWT49U,5531,鄉林,2010-08-18,ex_right,34.05,30.95,30.95,30.95,3.095455,,3.095455,33.1,28.8,,"5531,20100818",0.9089574155653452,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.0,1.0,1.1,0.004545454545450411,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.0,1.1,0.0,0.0049999999999954525,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-18,2010-08-17,34.05,31.5,31.65,0.0,1.0,-0.07488986784140961,-0.07048458149779735,31.65,-0.07048458149779735,0.0,0.0,True,True
TWT49U,6131,鈞泰,2010-08-18,ex_dividend,19.7,18.5,18.5,18.5,,1.2,1.2,19.75,17.25,,"6131,20100818",0.9390862944162437,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,1.2,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2010-08-18,2010-08-17,19.7,18.6,18.85,0.0,1.0,-0.055837563451776595,-0.04314720812182726,18.85,-0.04314720812182726,0.0,0.0,True,True
TWT49U,9188,精熙-DR,2010-08-18,ex_dividend,11.6,11.43,11.45,11.43,,0.165,0.165,12.2,10.65,,"9188,20100818",0.9853448275862069,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.165,1.0,0.0,0.005000000000000782,twse_twt49u_declared_cash,True,actual_shares,2010-08-18,2010-08-17,11.6,11.5,11.45,0.0,1.0,-0.008620689655172376,-0.012931034482758674,11.45,-0.012931034482758674,0.0,0.0,True,True
TWT49U,1725,元禎,2010-08-19,ex_right_dividend,33.8,28.55,28.55,28.55,,,5.246809,30.5,26.6,,"1725,20100819",0.8446745562130178,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.25,1.75,1.175,0.0031914893616971085,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.25,1.175,0.0,0.0037499999999965894,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-19,2010-08-18,33.8,29.4,26.8,0.0,1.0,-0.1301775147928994,-0.20710059171597628,26.8,-0.20710059171597628,0.0,0.0,True,True
TWT49U,2428,興勤,2010-08-19,ex_dividend,52.9,50.9,50.9,50.9,,2.0,2.0,54.4,47.35,,"2428,20100819",0.9621928166351607,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,2.0,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2010-08-19,2010-08-18,52.9,51.5,51.3,0.0,1.0,-0.026465028355387443,-0.030245746691871522,51.3,-0.030245746691871522,0.0,0.0,True,True
TWT49U,2607,榮運,2010-08-19,ex_dividend,26.8,26.3,26.3,26.3,,0.5,0.5,28.1,24.5,,"2607,20100819",0.9813432835820896,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,not_applicable,0,,,,,,,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.5,1.0,0.0,0.0,twse_twt49u_declared_cash,True,actual_shares,2010-08-19,2010-08-18,26.8,26.6,26.0,0.0,1.0,-0.007462686567164201,-0.02985074626865669,26.0,-0.02985074626865669,0.0,0.0,True,True
TWT49U,2855,統一證,2010-08-19,ex_right_dividend,18.95,17.43,17.45,17.43,,,1.517308,18.65,16.25,,"2855,20100819",0.9197889182058048,data/raw/twse/corporate_actions/ex_right_dividend/2010/TWT49U_201008.json.gz,A7A9045C09393FCD6394E4EF2DEA68718B8AD7FB037D81CA3E605A3D01219CAC,matched_unique,1,reference_equation,99.0,0.82,0.4,1.04,0.0026923076923068834,not_applicable,0,,,,,,,,,,,,,not_applicable,executable,,0.82,1.04,0.0,0.002799999999997027,mops_t05st09sub_declared_dividend_terms,True,actual_shares,2010-08-19,2010-08-18,18.95,17.1,16.8,0.0,1.0,-0.09762532981530336,-0.11345646437994716,16.8,-0.11345646437994716,0.0,0.0,True,True
