stock_id,trade_date,open,close,change_pct,previous_trade_date,previous_close,calendar_gap_days,close_return,open_gap,implied_official_reference_price,reference_reset_return,market_return_from_reference,observation_number,official_event_date,event_kinds,source_reports,official_pre_close,official_reference_price,official_adjustment_factor,event_ledger_eligible,event_ledger_block_reasons,classification,asset_type,listing_date,total_return_eligible,official_pre_close_matches
2634,2014-08-26,30.1,38.5,28.3333,2014-08-25,30.0,1.0,0.28333333333333344,0.0033333333333334103,30.000007792209814,2.5974032724640495e-07,0.28333300000000006,2,,,,,,,,,new_listing_price_discovery,common_stock,2014-08-25,False,
2707,2007-02-02,387.5,387.5,0.0,2007-01-19,108.0,14.0,2.587962962962963,2.587962962962963,387.5,2.587962962962963,0.0,508,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1998-03-09,False,
2811,2006-12-11,0.95,0.95,0.0,2006-11-22,0.77,19.0,0.23376623376623362,0.23376623376623362,0.95,0.23376623376623362,0.0,468,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2812,2007-04-20,12.75,12.75,0.0,2007-02-27,7.88,52.0,0.618020304568528,0.618020304568528,12.75,0.618020304568528,0.0,529,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1984-05-15,False,
2816,2007-10-30,28.6,24.9,0.0,2007-10-09,2.28,21.0,9.921052631578947,11.543859649122808,24.9,9.921052631578947,0.0,680,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1992-05-05,False,
2816,2009-11-04,37.3,34.1,0.0,2009-10-15,27.15,20.0,0.2559852670349909,0.37384898710865566,34.1,0.2559852670349909,0.0,1157,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1992-05-05,False,
2816,2012-10-30,14.5,14.0,0.0,2012-10-17,11.55,13.0,0.21212121212121215,0.2554112554112553,14.0,0.21212121212121215,0.0,1891,2012-10-30,capital_reduction,TWTAUU,11.55,15.01,1.2995670995670994,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1992-05-05,False,True
2827,2006-09-29,6.12,6.12,0.0,2006-09-11,1.18,18.0,4.186440677966102,4.186440677966102,6.12,4.186440677966102,0.0,414,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2834,2006-10-11,10.15,10.15,0.0,2006-09-18,6.39,23.0,0.5884194053208138,0.5884194053208138,10.15,0.5884194053208138,0.0,424,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1998-01-03,False,
2837,2007-12-21,3.33,3.33,0.0,2007-12-05,2.5,16.0,0.3320000000000001,0.3320000000000001,3.33,0.3320000000000001,0.0,720,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2837,2008-09-12,5.25,5.25,0.0,2008-08-27,1.86,16.0,1.82258064516129,1.82258064516129,5.25,1.82258064516129,0.0,888,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2837,2010-01-28,9.51,9.51,0.0,2010-01-13,4.67,15.0,1.0364025695931476,1.0364025695931476,9.51,1.0364025695931476,0.0,1219,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2837,2013-03-01,20.5,20.2,0.0,2013-02-19,11.6,10.0,0.7413793103448276,0.767241379310345,20.2,0.7413793103448276,0.0,1973,2013-03-01,capital_reduction,TWTAUU,11.6,21.69,1.8698275862068967,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,,False,True
2838,2010-07-13,8.32,8.32,0.0,2010-06-25,5.89,18.0,0.41256366723259785,0.41256366723259785,8.32,0.41256366723259785,0.0,1351,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1998-06-29,False,
2845,2009-09-11,9.19,9.19,0.0,2009-08-24,7.1,18.0,0.29436619718309864,0.29436619718309864,9.19,0.29436619718309864,0.0,1142,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1998-11-27,False,
2847,2010-11-30,9.4,9.65,0.0,2010-11-10,7.6,20.0,0.2697368421052633,0.23684210526315796,9.65,0.2697368421052633,0.0,1448,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
2849,2008-09-10,11.75,11.45,0.0,2008-08-21,5.49,20.0,1.0856102003642984,1.140255009107468,11.45,1.0856102003642984,0.0,895,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1999-09-27,False,
2904,2007-08-22,9.71,9.62,0.0,2007-08-02,3.18,20.0,2.025157232704402,2.0534591194968557,9.62,2.025157232704402,0.0,594,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1983-01-05,False,
2913,2005-11-21,5.92,5.92,0.0,2005-10-19,3.99,33.0,0.4837092731829573,0.4837092731829573,5.92,0.4837092731829573,0.0,196,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1962-02-09,False,
2913,2009-09-30,22.0,21.45,0.0,2009-09-14,13.7,16.0,0.5656934306569343,0.6058394160583942,21.45,0.5656934306569343,0.0,1135,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1962-02-09,False,
3004,2008-10-14,14.0,14.0,0.0,2008-09-08,1.56,36.0,7.9743589743589745,7.9743589743589745,14.0,7.9743589743589745,0.0,869,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-02-25,False,
3018,2008-12-17,5.77,5.77,0.0,2008-11-24,0.85,23.0,5.788235294117647,5.788235294117647,5.77,5.788235294117647,0.0,904,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-08-26,False,
3021,2006-10-13,12.1,12.1,0.0,2006-09-20,1.3,23.0,8.307692307692307,8.307692307692307,12.1,8.307692307692307,0.0,311,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-08-26,False,
3022,2012-10-25,38.5,37.4,0.0,2012-10-24,52.5,1.0,-0.28761904761904766,-0.2666666666666667,37.4,-0.28761904761904766,0.0,1932,2012-10-25,ex_right_dividend,TWT49U,52.5,38.07,0.7251428571428572,True,,matched_corporate_action,common_stock,2002-08-26,True,True
3023,2005-06-03,29.1,29.0,0.0,2005-06-02,37.3,1.0,-0.22252010723860582,-0.21983914209115274,29.0,-0.22252010723860582,0.0,101,2005-06-03,ex_right_dividend,TWT49U,37.3,29.28,0.7849865951742628,True,,matched_corporate_action,common_stock,2002-08-26,True,True
3026,2013-11-01,39.65,38.0,0.0,2013-10-17,28.95,15.0,0.31260794473229714,0.36960276338514686,38.0,0.31260794473229714,0.0,2170,2013-11-01,capital_reduction,TWTAUU,28.95,37.07,1.280483592400691,False,capital_refund_and_exchange_ratio_missing,matched_corporate_action,common_stock,2002-08-26,False,True
3045,2008-02-20,58.0,55.6,0.0,2008-01-31,46.0,20.0,0.20869565217391317,0.26086956521739135,55.6,0.20869565217391317,0.0,760,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-08-26,False,
3046,2007-02-14,17.9,16.75,0.0,2007-02-05,10.8,9.0,0.5509259259259258,0.6574074074074072,16.75,0.5509259259259258,0.0,520,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-08-26,False,
3046,2014-10-09,8.48,7.65,0.0,2014-09-24,5.6,15.0,0.3660714285714288,0.5142857142857145,7.65,0.3660714285714288,0.0,2395,2014-10-09,capital_reduction,TWTAUU,5.6,7.97,1.4232142857142858,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2002-08-26,False,True
3049,2008-10-13,8.95,8.95,0.0,2008-09-22,6.12,21.0,0.4624183006535947,0.4624183006535947,8.95,0.4624183006535947,0.0,917,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-09-27,False,
3051,2010-08-17,9.72,9.72,0.0,2010-07-28,4.87,20.0,0.9958932238193019,0.9958932238193019,9.72,0.9958932238193019,0.0,1374,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-10-28,False,
3053,2005-03-29,1.94,1.94,0.0,2005-03-10,2.56,19.0,-0.2421875,-0.2421875,1.94,-0.2421875,0.0,19,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3053,2005-05-27,1.0,1.0,0.0,2005-05-13,1.4,14.0,-0.2857142857142857,-0.2857142857142857,1.0,-0.2857142857142857,0.0,37,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3053,2005-10-05,0.73,0.65,0.0,2005-09-15,0.9,20.0,-0.2777777777777778,-0.18888888888888888,0.65,-0.2777777777777778,0.0,76,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3053,2006-03-30,2.55,2.55,0.0,2006-02-07,0.96,51.0,1.65625,1.65625,2.55,1.65625,0.0,126,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3053,2006-07-12,1.37,1.37,0.0,2006-05-18,2.08,55.0,-0.34134615384615385,-0.34134615384615385,1.37,-0.34134615384615385,0.0,149,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3053,2007-05-17,6.67,6.67,0.0,2007-04-26,2.09,21.0,2.1913875598086126,2.1913875598086126,6.67,2.1913875598086126,0.0,271,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3053,2007-08-31,5.05,5.05,0.0,2007-08-15,6.73,16.0,-0.24962852897474008,-0.24962852897474008,5.05,-0.24962852897474008,0.0,305,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3053,2007-09-26,3.52,3.52,0.0,2007-09-10,4.68,16.0,-0.24786324786324776,-0.24786324786324776,3.52,-0.24786324786324776,0.0,307,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
3054,2006-04-07,22.5,20.2,0.0,2006-03-03,8.15,35.0,1.478527607361963,1.7607361963190185,20.2,1.478527607361963,0.0,286,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2002-11-18,False,
3056,2007-04-02,12.3,12.3,0.0,2007-03-13,5.95,20.0,1.0672268907563027,1.0672268907563027,12.3,1.0672268907563027,0.0,525,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2003-03-03,False,
3056,2008-11-11,4.02,4.02,0.0,2008-10-21,5.95,21.0,-0.32436974789915973,-0.32436974789915973,4.02,-0.32436974789915973,0.0,777,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2003-03-03,False,
3056,2009-03-13,9.52,9.52,0.0,2009-02-24,6.68,17.0,0.4251497005988023,0.4251497005988023,9.52,0.4251497005988023,0.0,800,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2003-03-03,False,
3090,2011-07-22,29.8,29.3,0.0,2011-07-21,36.9,1.0,-0.2059620596205961,-0.19241192411924113,29.3,-0.2059620596205961,0.0,882,2011-07-22,ex_right_dividend,TWT49U,36.9,29.82,0.8081300813008131,True,,matched_corporate_action,common_stock,2007-12-31,True,True
3094,2007-08-07,143.0,110.5,-21.3523,2007-08-06,140.5,1.0,-0.21352313167259784,0.017793594306049876,140.4999764773795,-1.6742078645659575e-07,-0.21352300000000002,2,,,,,,,,,new_listing_price_discovery,common_stock,2007-08-06,False,
3209,2011-08-04,30.1,28.7,0.0,2011-08-03,36.1,1.0,-0.20498614958448758,-0.16620498614958445,28.7,-0.20498614958448758,0.0,667,2011-08-04,ex_right_dividend,TWT49U,36.1,30.08,0.8332409972299168,True,,matched_corporate_action,common_stock,2008-11-26,True,True
3296,2008-09-12,22.5,20.6,0.0,2008-09-11,26.3,1.0,-0.21673003802281365,-0.14448669201520914,20.6,-0.21673003802281365,0.0,174,2008-09-12,ex_right_dividend,TWT49U,26.3,21.58,0.8205323193916348,True,,matched_corporate_action,common_stock,2007-12-31,True,True
3308,2008-09-30,20.1,20.1,-6.9444,2008-09-26,25.9,4.0,-0.22393822393822382,-0.22393822393822382,21.59998968358702,-0.16602356434026955,-0.06944400000000006,141,2008-09-29,ex_right_dividend,TWT49U,25.9,21.61,0.8343629343629344,True,,matched_corporate_action,common_stock,2008-03-12,True,True
3367,2006-07-18,90.6,88.6,0.0,2006-07-17,124.0,1.0,-0.28548387096774197,-0.26935483870967747,88.6,-0.28548387096774197,0.0,181,2006-07-18,ex_right_dividend,TWT49U,124.0,90.59,0.7305645161290323,False,official_free_share_terms_missing,matched_corporate_action,common_stock,,False,True
3383,2008-07-09,63.9,65.6,0.0,2008-07-08,88.7,1.0,-0.2604284103720407,-0.27959413754227735,65.6,-0.2604284103720407,0.0,143,2008-07-09,ex_right,TWT49U,88.7,61.31,0.691206313416009,False,official_free_share_terms_missing,matched_corporate_action,common_stock,,False,True
3514,2009-08-14,50.0,51.7,0.0,2009-08-13,67.7,1.0,-0.2363367799113737,-0.26144756277695724,51.7,-0.2363367799113737,0.0,440,2009-08-14,ex_right,TWT49U,67.7,48.35,0.7141802067946824,False,official_free_share_terms_missing,matched_corporate_action,common_stock,,False,True
3515,2008-08-04,103.0,100.0,0.0,2008-08-01,128.0,3.0,-0.21875,-0.1953125,100.0,-0.21875,0.0,182,2008-08-04,ex_right_dividend,TWT49U,128.0,105.26,0.82234375,True,,matched_corporate_action,common_stock,2007-11-08,True,True
3535,2009-07-21,21.2,21.6,0.0,2009-07-20,27.1,1.0,-0.20295202952029523,-0.21771217712177127,21.6,-0.20295202952029523,0.0,360,2009-07-21,ex_right_dividend,TWT49U,27.1,20.72,0.7645756457564575,True,,matched_corporate_action,common_stock,2008-01-31,True,True
3536,2011-10-20,9.97,8.67,0.0,2011-10-03,4.88,17.0,0.7766393442622952,1.043032786885246,8.67,0.7766393442622952,0.0,855,2011-10-20,capital_reduction,TWTAUU,4.88,9.32,1.9098360655737705,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,,False,True
3557,2008-07-17,23.0,22.5,0.0,2008-07-16,31.7,1.0,-0.2902208201892744,-0.27444794952681384,22.5,-0.2902208201892744,0.0,99,2008-07-17,ex_right_dividend,TWT49U,31.7,21.53,0.6791798107255521,False,official_free_share_terms_missing,matched_corporate_action,common_stock,2008-02-27,False,True
3573,2010-07-30,145.5,147.0,0.0,2010-07-29,189.5,1.0,-0.22427440633245388,-0.23218997361477578,147.0,-0.22427440633245388,0.0,233,2010-07-30,ex_right_dividend,TWT49U,189.5,142.92,0.7541952506596306,False,cash_stock_value_split_missing,matched_corporate_action,common_stock,,False,True
3605,2010-09-15,73.7,72.1,0.0,2010-09-14,97.8,1.0,-0.26278118609406953,-0.24642126789366048,72.1,-0.26278118609406953,0.0,371,2010-09-15,ex_right_dividend,TWT49U,97.8,73.0,0.7464212678936606,True,,matched_corporate_action,common_stock,2009-03-26,True,True
3673,2012-06-28,363.0,364.5,0.0,2012-06-27,475.0,1.0,-0.2326315789473684,-0.23578947368421055,364.5,-0.2326315789473684,0.0,411,2012-06-28,ex_right_dividend,TWT49U,475.0,351.32,0.739621052631579,True,,matched_corporate_action,common_stock,2010-10-29,True,True
3701,2006-10-18,5.29,4.63,0.0,2006-10-02,1.9,16.0,1.4368421052631581,1.7842105263157895,4.63,1.4368421052631581,0.0,434,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2004-08-30,False,
3701,2007-10-18,13.0,12.0,0.0,2007-10-01,6.17,17.0,0.9448946515397083,1.1069692058346838,12.0,0.9448946515397083,0.0,666,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2004-08-30,False,
3701,2010-12-01,10.8,11.45,0.0,2010-11-12,4.05,19.0,1.8271604938271606,1.666666666666667,11.45,1.8271604938271606,0.0,1363,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2004-08-30,False,
4414,2009-11-06,6.77,6.22,0.0,2009-10-20,3.34,17.0,0.8622754491017963,1.0269461077844313,6.22,0.8622754491017963,0.0,1183,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2004-09-06,False,
4414,2010-12-09,8.38,8.88,0.0,2010-11-22,4.96,17.0,0.7903225806451615,0.6895161290322582,8.88,0.7903225806451615,0.0,1444,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2004-09-06,False,
4526,2005-07-26,34.5,33.5,0.0,2005-07-25,42.0,1.0,-0.20238095238095233,-0.1785714285714286,33.5,-0.20238095238095233,0.0,137,2005-07-26,ex_right_dividend,TWT49U,42.0,33.81,0.805,True,,matched_corporate_action,common_stock,2003-09-15,True,True
4904,2008-03-28,52.2,52.0,0.0,2008-03-10,41.8,18.0,0.2440191387559809,0.24880382775119636,52.0,0.2440191387559809,0.0,624,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2005-08-24,False,
4930,2014-11-26,23.2,22.75,0.0,2014-11-12,16.4,14.0,0.3871951219512195,0.41463414634146356,22.75,0.3871951219512195,0.0,1090,2014-11-26,capital_reduction,TWTAUU,16.4,22.8,1.3902439024390245,False,capital_refund_and_exchange_ratio_missing,matched_corporate_action,common_stock,2010-06-21,False,True
4994,2014-08-13,207.0,193.0,0.0,2014-08-12,257.0,1.0,-0.2490272373540856,-0.19455252918287935,193.0,-0.2490272373540856,0.0,154,2014-08-13,ex_right_dividend,TWT49U,257.0,204.8,0.796887159533074,True,,matched_corporate_action,common_stock,2013-12-25,True,True
5531,2005-08-10,31.05,31.05,0.0,2005-08-09,47.2,1.0,-0.3421610169491526,-0.3421610169491526,31.05,-0.3421610169491526,0.0,127,2005-08-10,ex_right,TWT49U,47.2,29.04,0.6152542372881356,True,,matched_corporate_action,common_stock,2005-01-31,True,True
5531,2006-08-03,41.6,41.7,0.0,2006-08-02,56.6,1.0,-0.26325088339222613,-0.26501766784452296,41.7,-0.26325088339222613,0.0,371,2006-08-03,ex_right,TWT49U,56.6,40.19,0.7100706713780918,True,,matched_corporate_action,common_stock,2005-01-31,True,True
5531,2007-08-10,78.1,82.0,0.0,2007-08-09,115.0,1.0,-0.28695652173913044,-0.3208695652173914,82.0,-0.28695652173913044,0.0,620,2007-08-10,ex_right,TWT49U,115.0,76.66,0.6666086956521738,True,,matched_corporate_action,common_stock,2005-01-31,True,True
5531,2008-09-05,23.65,24.8,0.0,2008-09-04,32.5,1.0,-0.2369230769230769,-0.27230769230769236,24.8,-0.2369230769230769,0.0,885,2008-09-05,ex_right_dividend,TWT49U,32.5,25.41,0.7818461538461539,True,,matched_corporate_action,common_stock,2005-01-31,True,True
5533,2008-05-23,29.2,27.05,0.0,2008-05-22,34.15,1.0,-0.2079062957540263,-0.14494875549048314,27.05,-0.2079062957540263,0.0,17,2008-05-23,ex_right_dividend,TWT49U,34.15,28.94,0.8474377745241582,True,,matched_corporate_action,common_stock,2008-04-30,True,True
5608,2005-06-07,30.0,30.5,0.0,2005-06-06,38.3,1.0,-0.20365535248041766,-0.216710182767624,30.5,-0.20365535248041766,0.0,103,2005-06-07,ex_right_dividend,TWT49U,38.3,28.97,0.7563968668407312,True,,matched_corporate_action,common_stock,2003-08-25,True,True
6116,2007-10-26,12.25,12.25,0.0,2007-10-09,9.49,17.0,0.29083245521601686,0.29083245521601686,12.25,0.29083245521601686,0.0,680,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2004-09-06,False,
6116,2012-09-27,3.56,3.15,0.0,2012-09-12,1.69,15.0,0.863905325443787,1.106508875739645,3.15,0.863905325443787,0.0,1892,2012-09-27,capital_reduction,TWTAUU,1.69,3.38,2.0,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2004-09-06,False,True
6131,2006-08-09,37.1,37.1,0.0,2006-08-08,46.65,1.0,-0.20471596998928188,-0.20471596998928188,37.1,-0.20471596998928188,0.0,395,2006-08-09,ex_right_dividend,TWT49U,46.65,36.26,0.7772775991425509,False,official_free_share_terms_missing,matched_corporate_action,common_stock,,False,True
6136,2005-08-01,22.9,21.5,0.0,2005-07-29,27.0,3.0,-0.20370370370370372,-0.1518518518518519,21.5,-0.20370370370370372,0.0,141,2005-08-01,ex_right_dividend,TWT49U,27.0,23.11,0.8559259259259259,True,,matched_corporate_action,common_stock,2003-08-25,True,True
6145,2013-01-30,22.0,21.6,0.0,2013-01-16,12.35,14.0,0.7489878542510122,0.7813765182186236,21.6,0.7489878542510122,0.0,1990,2013-01-30,capital_reduction,TWTAUU,12.35,20.58,1.6663967611336032,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,,False,True
6172,2011-11-10,5.17,5.17,0.0,2011-10-24,2.99,17.0,0.7290969899665551,0.7290969899665551,5.17,0.7290969899665551,0.0,1680,2011-11-10,capital_reduction,TWTAUU,2.99,5.55,1.8561872909698995,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,,False,True
6209,2005-07-25,78.4,77.6,0.0,2005-07-22,102.0,3.0,-0.23921568627450984,-0.2313725490196078,77.6,-0.23921568627450984,0.0,136,2005-07-25,ex_right_dividend,TWT49U,102.0,76.53,0.7502941176470589,True,,matched_corporate_action,common_stock,2004-11-08,True,True
6216,2005-09-22,29.8,30.05,0.0,2005-09-21,38.1,1.0,-0.21128608923884518,-0.21784776902887137,30.05,-0.21128608923884518,0.0,177,2005-09-22,ex_right_dividend,TWT49U,38.1,29.3,0.7690288713910761,True,,matched_corporate_action,common_stock,2004-09-27,True,True
6225,2007-11-29,27.25,27.25,0.0,2007-11-09,18.0,20.0,0.5138888888888888,0.5138888888888888,27.25,0.5138888888888888,0.0,702,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,2004-09-27,False,
6225,2012-08-06,5.72,4.98,0.0,2012-07-23,2.34,14.0,1.1282051282051286,1.4444444444444446,4.98,1.1282051282051286,0.0,1829,2012-08-06,capital_reduction,TWTAUU,2.34,5.35,2.286324786324786,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2004-09-27,False,True
6226,2013-11-26,11.2,11.2,0.0,2013-11-13,8.2,13.0,0.36585365853658547,0.36585365853658547,11.2,0.36585365853658547,0.0,1241,2013-11-26,capital_reduction,TWTAUU,8.2,10.49,1.2792682926829269,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2008-11-10,False,True
6235,2011-08-31,12.05,10.9,0.0,2011-08-11,5.86,20.0,0.8600682593856654,1.0563139931740615,10.9,0.8600682593856654,0.0,1633,2011-08-31,capital_reduction,TWTAUU,5.86,11.71,1.9982935153583619,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2004-08-23,False,True
6289,2011-03-29,12.4,12.0,0.0,2011-03-16,8.73,13.0,0.3745704467353952,0.4203894616265751,12.0,0.3745704467353952,0.0,1531,2011-03-29,capital_reduction,TWTAUU,8.73,11.63,1.3321878579610538,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,,False,True
8016,2005-06-02,99.5,95.2,0.0,2005-06-01,130.0,1.0,-0.2676923076923077,-0.23461538461538467,95.2,-0.2676923076923077,0.0,100,2005-06-02,ex_right_dividend,TWT49U,130.0,95.65,0.7357692307692308,True,,matched_corporate_action,common_stock,2003-12-25,True,True
8072,2014-07-01,79.3,77.1,0.0,2014-06-30,99.7,1.0,-0.22668004012036114,-0.20461384152457374,77.1,-0.22668004012036114,0.0,2188,2014-07-01,ex_dividend,TWT49U,99.7,79.7,0.7993981945837513,True,,matched_corporate_action,common_stock,2005-08-19,True,True
8374,2012-08-07,40.3,38.4,0.0,2012-08-06,48.0,1.0,-0.20000000000000007,-0.16041666666666676,38.4,-0.20000000000000007,0.0,895,2012-08-07,ex_right_dividend,TWT49U,48.0,40.01,0.8335416666666666,True,,matched_corporate_action,common_stock,2008-12-25,True,True
9103,2007-06-13,3.32,3.32,6.7524,2007-06-08,12.45,5.0,-0.7333333333333334,-0.7333333333333334,3.110000337228952,-0.7502007761261886,0.06752399999999992,598,2007-06-11,ex_right,TWT49U,12.45,3.11,0.2497991967871486,False,official_free_share_terms_missing,matched_corporate_action,depositary_receipt,2002-12-13,False,True
9104,2008-12-30,17.9,17.9,0.0,2008-12-12,25.5,18.0,-0.29803921568627456,-0.29803921568627456,17.9,-0.29803921568627456,0.0,365,,,,,,,,,excluded_non_common_security,depositary_receipt,,False,
9105,2005-04-12,5.75,5.75,0.0,2005-04-11,53.8,1.0,-0.8931226765799256,-0.8931226765799256,5.75,-0.8931226765799256,0.0,64,2005-04-12,ex_right,TWT49U,53.8,5.38,0.1,False,official_free_share_terms_missing,matched_corporate_action,depositary_receipt,2003-09-22,False,True
916665,2012-03-23,1.84,1.84,0.0,2012-03-05,4.91,18.0,-0.6252545824847251,-0.6252545824847251,1.84,-0.6252545824847251,0.0,250,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
9801,2006-11-30,3.94,3.94,0.0,2006-11-10,1.96,20.0,1.010204081632653,1.010204081632653,3.94,1.010204081632653,0.0,438,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
9902,2006-01-16,7.91,6.94,0.0,2005-12-14,4.44,33.0,0.5630630630630631,0.7815315315315314,6.94,0.5630630630630631,0.0,236,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1964-07-14,False,
9906,2011-04-08,7.35,7.35,0.0,2011-03-21,1.33,18.0,4.526315789473684,4.526315789473684,7.35,4.526315789473684,0.0,1363,2011-04-08,capital_reduction,TWTAUU,1.33,6.87,5.165413533834586,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,1990-12-15,False,True
9906,2013-08-13,52.1,52.1,0.0,2013-08-12,110.0,1.0,-0.5263636363636364,-0.5263636363636364,52.1,-0.5263636363636364,0.0,1925,2013-08-13,ex_right,TWT49U,110.0,48.74,0.4430909090909091,True,,matched_corporate_action,common_stock,1990-12-15,True,True
9912,2005-05-25,6.23,6.23,0.0,2005-04-20,3.41,35.0,0.8269794721407626,0.8269794721407626,6.23,0.8269794721407626,0.0,71,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1992-08-08,False,
9912,2006-11-03,8.82,8.22,0.0,2006-10-16,4.6,18.0,0.7869565217391308,0.9173913043478263,8.22,0.7869565217391308,0.0,418,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1992-08-08,False,
9912,2013-08-28,19.05,19.05,0.0,2013-08-27,26.0,1.0,-0.26730769230769225,-0.26730769230769225,19.05,-0.26730769230769225,0.0,2080,2013-08-28,ex_right_dividend,TWT49U,26.0,20.47,0.7873076923076923,True,,matched_corporate_action,common_stock,1992-08-08,True,True
9922,2008-11-03,0.63,0.63,0.0,2008-10-14,0.85,20.0,-0.2588235294117647,-0.2588235294117647,0.63,-0.2588235294117647,0.0,758,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,,False,
9927,2008-08-29,30.2,28.9,0.0,2008-08-28,39.1,1.0,-0.26086956521739135,-0.2276214833759591,28.9,-0.26086956521739135,0.0,900,2008-08-29,ex_right_dividend,TWT49U,39.1,31.04,0.7938618925831201,True,,matched_corporate_action,common_stock,1999-03-12,True,True
9928,2006-11-10,16.0,15.25,0.0,2006-10-23,8.67,18.0,0.7589388696655133,0.845444059976932,15.25,0.7589388696655133,0.0,446,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1999-08-09,False,
9928,2009-11-27,24.0,23.45,0.0,2009-11-10,10.9,17.0,1.1513761467889907,1.2018348623853212,23.45,1.1513761467889907,0.0,1185,,,,,,,,,official_reference_reset_unresolved_cause,common_stock,1999-08-09,False,
9935,2012-01-02,4.85,4.85,0.0,2011-12-14,3.02,19.0,0.6059602649006621,0.6059602649006621,4.85,0.6059602649006621,0.0,1720,2012-01-02,capital_reduction,TWTAUU,3.02,4.54,1.5033112582781456,False,capital_reduction_actual_share_ratio_missing,matched_corporate_action,common_stock,2000-09-11,False,True
9940,2005-07-14,56.0,58.5,0.0,2005-07-13,73.4,1.0,-0.20299727520435973,-0.23705722070844693,58.5,-0.20299727520435973,0.0,130,2005-07-14,ex_right_dividend,TWT49U,73.4,54.69,0.7450953678474114,True,,matched_corporate_action,common_stock,2001-09-17,True,True
9940,2007-09-20,92.5,87.3,0.0,2007-09-19,119.5,1.0,-0.26945606694560675,-0.2259414225941423,87.3,-0.26945606694560675,0.0,668,2007-09-20,ex_right_dividend,TWT49U,119.5,91.08,0.7621757322175732,True,,matched_corporate_action,common_stock,2001-09-17,True,True
